undurraga-aliwen-reserva-sacred-tree-2015	|accueil|vins|chili	Undurraga Aliwen Reserva "Sacred Tree" 2015	https://grandsvins.carrefour.fr/product/undurraga-aliwen-reserva-sacred-tree-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509091794/ienkuh6rt3c1kemgkejr.png	
aliwen-reserva-carmenere-14	|accueil|vins|chili	Undurraga Aliwen Reserva 2014	https://grandsvins.carrefour.fr/product/aliwen-reserva-carmenere-14	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878674/vjqvkpisf5dqlzxrv3a1.png	
concha-y-toro-casillero-del-diablo-2015	|accueil|vins|chili	Concha y Toro - Casillero del Diablo Cabernet Sauvignon 2015	https://grandsvins.carrefour.fr/product/concha-y-toro-casillero-del-diablo-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935672/tbxqned8lfjc6fy3p0lq.png	
concha-y-toro-casillero-del-diablo-carmenere-2015	|accueil|vins|chili	Concha y Toro - Casillero del Diablo Carmenere 2015	https://grandsvins.carrefour.fr/product/concha-y-toro-casillero-del-diablo-carmenere-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935678/vdv8afyr69oiji6qqrd9.png	
concha-y-toro-casillero-del-diablo-chardonnay-2016	|accueil|vins|chili	Concha y Toro - Casillero del Diablo Chardonnay 2016	https://grandsvins.carrefour.fr/product/concha-y-toro-casillero-del-diablo-chardonnay-2016	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935684/ibcdwci3remzdcrawhxi.png	
chili-isla-negra-seashore-2015	|accueil|vins|chili	Isla Negra "Seashore" 2015	https://grandsvins.carrefour.fr/product/chili-isla-negra-seashore-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509091708/c70bsmengfjbwzvmbcpl.png	
liban-domaine-des-tourelles-2011	|accueil|vins|liban	Domaine des Tourelles 2011	https://grandsvins.carrefour.fr/product/liban-domaine-des-tourelles-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509091593/qucgeadfegysumdtzgbi.png	
domaine-des-tourelles-2016	|accueil|vins|liban	Domaine des Tourelles cuvée Pierre Brun 2016 	https://grandsvins.carrefour.fr/product/domaine-des-tourelles-2016	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511880087/zhbc9lgjel6gaa8ysxzr.png	
domaine-jean-becker-2013	|accueil|vins|france|alsace|alsace	Domaine Jean Becker 2013	https://grandsvins.carrefour.fr/product/domaine-jean-becker-2013	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935491/yv1ran0fpchsfie3ssdz.png	
chateau-tour-d-horable-bio-15	|accueil|vins|france|bordeaux|castillon - côtes de bordeaux	Château Tour d'Horable 2015	https://grandsvins.carrefour.fr/product/chateau-tour-d-horable-bio-15	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1510651127/kpeqvuamborvwspn0ivq.png	
chateau-les-rochers-16	|accueil|vins|france|bordeaux|montagne-saint-emilion	Château Les Rochers 2016	https://grandsvins.carrefour.fr/product/chateau-les-rochers-16	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1515158082/wzgmyvwrpi4hzc1f4yja.png	
75-aoc-puisseguin-st-emilion-rge-cht-branda-15cb6-med	|accueil|vins|france|bordeaux|puisseguin-saint-emilion	Château Branda 2015	https://grandsvins.carrefour.fr/product/75-aoc-puisseguin-st-emilion-rge-cht-branda-15cb6-med	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879828/kez1oopzx8cx4r0vhdwf.png	
puisseguin-saint-emilion-chateau-branda-2013	|accueil|vins|france|bordeaux|puisseguin-saint-emilion	Château Branda 2013 	https://grandsvins.carrefour.fr/product/puisseguin-saint-emilion-chateau-branda-2013	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511874307/xqqmwgoyvrnvlr3o4x8b.png	
075-aoc-puisseguin-st-emilion-ch-la-rigodrie-15c6-bio	|accueil|vins|france|bordeaux|puisseguin-saint-emilion	Château Puisseguin la Rigoderie 2015	https://grandsvins.carrefour.fr/product/075-aoc-puisseguin-st-emilion-ch-la-rigodrie-15c6-bio	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509288429/wgr1dkf4iknkgzeg8ibb.png	
chateau-figeac-2011	|accueil|vins|france|bordeaux|saint-émilion grand cru	Château Figeac 2011	https://grandsvins.carrefour.fr/product/chateau-figeac-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934767/qknkajz6qnclzzzp6zx8.png	
chateau-troplong-mondot-2011	|accueil|vins|france|bordeaux|saint-émilion grand cru	Château Troplong Mondot 2011	https://grandsvins.carrefour.fr/product/chateau-troplong-mondot-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934815/rizaajttdplf4w3jgftd.png	
chateau-beau-sejour-becot-2011	|accueil|vins|france|bordeaux|saint-émilion grand cru	Château Beau-Séjour Bécot 2011	https://grandsvins.carrefour.fr/product/chateau-beau-sejour-becot-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1508924614/jvjalxfcz78el9zidawc.png	
chateau-la-couspaude-2011	|accueil|vins|france|bordeaux|saint-émilion grand cru	Château La Couspaude 2011	https://grandsvins.carrefour.fr/product/chateau-la-couspaude-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934809/brxrb5k2ojiv0ogyrtrb.png	
chateau-larcis-ducasse-2012	|accueil|vins|france|bordeaux|saint-émilion grand cru	Château Larcis Ducasse 2012	https://grandsvins.carrefour.fr/product/chateau-larcis-ducasse-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934804/zpltpr6smqj8ob5fa0so.png	
chateau-grand-mayne-2011	|accueil|vins|france|bordeaux|saint-émilion grand cru	Château Grand Mayne 2011	https://grandsvins.carrefour.fr/product/chateau-grand-mayne-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934799/ivav2kxz4bf6q3e2tcti.png	
chateau-cap-de-mourlin-2011	|accueil|vins|france|bordeaux|saint-émilion grand cru	Château Cap de Mourlin 2011	https://grandsvins.carrefour.fr/product/chateau-cap-de-mourlin-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934793/ibtmugm9tpbqomnb5mkf.png	
chateau-dassault-2011	|accueil|vins|france|bordeaux|saint-émilion grand cru	Château Dassault 2011	https://grandsvins.carrefour.fr/product/chateau-dassault-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934777/r3z6bhnxsiquukavzqi2.png	
chateau-grand-pontet-2011	|accueil|vins|france|bordeaux|saint-émilion grand cru	Château Grand Pontet 2011	https://grandsvins.carrefour.fr/product/chateau-grand-pontet-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934772/ltnh8qgytdsmpk9pyoq3.png	
chateau-grand-corbin-2011	|accueil|vins|france|bordeaux|saint-émilion grand cru	Château Grand Corbin 2011	https://grandsvins.carrefour.fr/product/chateau-grand-corbin-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934788/yonix6makv08rorehjyq.png	
chateau-boutisse-2011	|accueil|vins|france|bordeaux|saint-émilion grand cru	Château Boutisse 2011	https://grandsvins.carrefour.fr/product/chateau-boutisse-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934782/vfenpcuzyfwvxzwu4ogl.png	
chateau-haut-gramons-reflets-de-france-2012-69646	|accueil|vins|france|bordeaux|graves	Château Haut Gramons "Reflets de France" 2012	https://grandsvins.carrefour.fr/product/chateau-haut-gramons-reflets-de-france-2012-69646	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934869/oceqmuscubykpnxleroc.png	
chateau-la-tour-carnet-2011	|accueil|vins|france|bordeaux|haut-médoc	Château La Tour Carnet 2011	https://grandsvins.carrefour.fr/product/chateau-la-tour-carnet-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934534/reeyyuksez82tndlofho.png	
chateau-haut-gramons-reflets-de-france-2012	|accueil|vins|france|bordeaux|graves	Château Haut Gramons "Reflets de France" 2012	https://grandsvins.carrefour.fr/product/chateau-haut-gramons-reflets-de-france-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934309/sfgxomnxtxfbpvoof0li.png	
chateau-d-agassac-2015	|accueil|vins|france|bordeaux|haut-médoc	Château d'Agassac 2015	https://grandsvins.carrefour.fr/product/chateau-d-agassac-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879016/nbucwr18ha36nekyrqrf.png	
chateau-cantemerle-2011	|accueil|vins|france|bordeaux|haut-médoc	Château Cantemerle 2011	https://grandsvins.carrefour.fr/product/chateau-cantemerle-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934561/tq6u4iagdpimld93xiay.png	
la-closerie-de-camensac-14	|accueil|vins|france|bordeaux|haut-médoc	La Closerie de Camensac 2014	https://grandsvins.carrefour.fr/product/la-closerie-de-camensac-14	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879605/ehxatoplnkxg2s5wpnrn.png	
chateau-de-camensac-2011	|accueil|vins|france|bordeaux|haut-médoc	Château de Camensac 2011	https://grandsvins.carrefour.fr/product/chateau-de-camensac-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934539/ulyxsvms0lndsvvraajp.png	
chateau-peyrat-fourthon-10	|accueil|vins|france|bordeaux|haut-médoc	Château Peyrat Fourthon 2010	https://grandsvins.carrefour.fr/product/chateau-peyrat-fourthon-10	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509091856/mdkwhkkytpfrgttv1ymv.png	
la-demoiselle-de-sociando-mallet-2011	|accueil|vins|france|bordeaux|haut-médoc	La Demoiselle de Sociando Mallet 2011	https://grandsvins.carrefour.fr/product/la-demoiselle-de-sociando-mallet-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934547/wczjkgqtvhe99q6zcmbn.png	
chateau-larose-trintaudon-2012	|accueil|vins|france|bordeaux|haut-médoc	Château Larose Trintaudon 2012	https://grandsvins.carrefour.fr/product/chateau-larose-trintaudon-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1510322139/ngduxusttqth843wlion.png	
la-demoiselle-d-haut-peyrat-2012	|accueil|vins|france|bordeaux|haut-médoc	La Demoiselle d'Haut Peyrat 2012	https://grandsvins.carrefour.fr/product/la-demoiselle-d-haut-peyrat-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934567/pwdrfylizzmlatcp1qlw.png	
chateau-tour-sieujean-14	|accueil|vins|france|bordeaux|haut-médoc	Château Tour Sieujan l'Instant 2014 	https://grandsvins.carrefour.fr/product/chateau-tour-sieujean-14	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1510653143/ng7fhr1qczmnluey8ajg.png	
chateau-du-tertre-2007	|accueil|vins|france|bordeaux|margaux	Château du Tertre 2007	https://grandsvins.carrefour.fr/product/chateau-du-tertre-2007	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934721/fq0fxcr9mez1awdi8uwx.png	
75-aoc-margaux-rge-bio-gallen-de-ch-meyre-15-cb6	|accueil|vins|france|bordeaux|margaux	Gallen du Château Meyre 2015	https://grandsvins.carrefour.fr/product/75-aoc-margaux-rge-bio-gallen-de-ch-meyre-15-cb6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509373668/oear7vamj4pwdituy5qf.png	
chateau-monbrison-2012	|accueil|vins|france|bordeaux|margaux	Château Monbrison 2012	https://grandsvins.carrefour.fr/product/chateau-monbrison-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934727/mwwktjmpcfp5vy84gp6x.png	
chateau-labegorce-2012	|accueil|vins|france|bordeaux|margaux	Château Labégorce 2012	https://grandsvins.carrefour.fr/product/chateau-labegorce-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934714/yimocj0kmokdvi3wwesy.png	
chateau-poujeaux-2013	|accueil|vins|france|bordeaux|moulis	Château Poujeaux 2013	https://grandsvins.carrefour.fr/product/chateau-poujeaux-2013	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934690/dlfl5bzs4t64qhnwvrxu.png	
chateau-brillette-2015	|accueil|vins|france|bordeaux|moulis	Château Brillette 2015 	https://grandsvins.carrefour.fr/product/chateau-brillette-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1510591497/upser10ajlboxxh2hmdt.png	
075-aoc-medoc-rg-chateau-lousteauneuf-12-c6	|accueil|vins|france|bordeaux|médoc	Château Lousteauneuf 2012	https://grandsvins.carrefour.fr/product/075-aoc-medoc-rg-chateau-lousteauneuf-12-c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879990/j6kkurx4npuso1o6topq.png	
chateau-labadie-reflets-de-france-2013	|accueil|vins|france|bordeaux|médoc	Château Labadie "Reflets de France" 2013	https://grandsvins.carrefour.fr/product/chateau-labadie-reflets-de-france-2013	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934523/cklvufep1hf6zuan9l9i.png	
chateau-merrain-rouge-2014	|accueil|vins|france|bordeaux|médoc	Château Merrain Rouge 2014	https://grandsvins.carrefour.fr/product/chateau-merrain-rouge-2014	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509368410/fejyguvcpbk7hatz4uq4.png	
chateau-bourbon-la-chapelle-15	|accueil|vins|france|bordeaux|médoc	 Château Bourbon La Chapelle 2015	https://grandsvins.carrefour.fr/product/chateau-bourbon-la-chapelle-15	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1515431455/ax2p39klkxt9o6m1aun1.png	
pauillac-chateau-grand-puy-lacoste-11	|accueil|vins|france|bordeaux|pauillac	Château Grand Puy Lacoste 2011	https://grandsvins.carrefour.fr/product/pauillac-chateau-grand-puy-lacoste-11	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1510651647/ilbyrsobk8ibwklxparq.png	
chateau-lynch-moussas-2011	|accueil|vins|france|bordeaux|pauillac	Château Lynch Moussas 2011	https://grandsvins.carrefour.fr/product/chateau-lynch-moussas-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934630/thvoab1yirhd64tl1jlr.png	
chateau-haut-batailley-2011	|accueil|vins|france|bordeaux|pauillac	Château Haut Batailley 2011	https://grandsvins.carrefour.fr/product/chateau-haut-batailley-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934625/ny2ud6uftybybkdcfx6f.png	
reserve-de-la-comtesse-2011	|accueil|vins|france|bordeaux|pauillac	Réserve de la Comtesse 2011	https://grandsvins.carrefour.fr/product/reserve-de-la-comtesse-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934617/c7edxtdoc1s40itsydaf.png	
chateau-gaudin-2014	|accueil|vins|france|bordeaux|pauillac	Château Gaudin 2014	https://grandsvins.carrefour.fr/product/chateau-gaudin-2014	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934610/ncmfc9rtxlppimnahiwv.png	
chateau-couhins-lurton-2011	|accueil|vins|france|bordeaux|pessac-léognan	Château Couhins Lurton  2011	https://grandsvins.carrefour.fr/product/chateau-couhins-lurton-2011	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934328/nge6ptnifbk3cb4eswfd.png	
chateau-latour-martillac-2012	|accueil|vins|france|bordeaux|pessac-léognan	Château Latour Martillac 2012	https://grandsvins.carrefour.fr/product/chateau-latour-martillac-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934879/fx5u21uuxngiemugh3j2.png	
domaine-de-la-solitude-14	|accueil|vins|france|bordeaux|pessac-léognan	Domaine de la Solitude 2014	https://grandsvins.carrefour.fr/product/domaine-de-la-solitude-14	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879055/brqtcntiozivx0nao96l.png	
chateau-le-sartre-2012	|accueil|vins|france|bordeaux|pessac-léognan	Château Le Sartre 2012	https://grandsvins.carrefour.fr/product/chateau-le-sartre-2012	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934886/y6ppahjmvt3fx8hw4t0n.png	
dauphin-d-olivier-13	|accueil|vins|france|bordeaux|pessac-léognan	Le Dauphin d'Olivier 2013 	https://grandsvins.carrefour.fr/product/dauphin-d-olivier-13	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509287380/fv8vxaqoqtoifbx9tyuh.png	
l-de-la-louviere-13	|accueil|vins|france|bordeaux|pessac-léognan	"L" de la Louvière 2013	https://grandsvins.carrefour.fr/product/l-de-la-louviere-13	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511866763/dylmfjcgwumhkv142slf.png	
la-terrasse-de-la-garde-14	|accueil|vins|france|bordeaux|pessac-léognan	La Terrasse de La Garde 2014 	https://grandsvins.carrefour.fr/product/la-terrasse-de-la-garde-14	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511880969/kfdlx10kvsohxqt76ke1.png	
chateau-cruzeau-2013	|accueil|vins|france|bordeaux|pessac-léognan	Château Cruzeau 2013	https://grandsvins.carrefour.fr/product/chateau-cruzeau-2013	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509287671/gob7yjosgclnlmfvnplh.png	
chateau-de-cruzeau-2014	|accueil|vins|france|bordeaux|pessac-léognan	Château de Cruzeau 2014	https://grandsvins.carrefour.fr/product/chateau-de-cruzeau-2014	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934899/lzryo6gtcmjerfy6byco.png	
comtesse-de-vigne-longue-2014	|accueil|vins|france|bordeaux|pessac-léognan	Comtesse de Vigne Longue 2014	https://grandsvins.carrefour.fr/product/comtesse-de-vigne-longue-2014	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509097238/dqyyb7yqqf3reuivw7qb.png	
wolfberger-2016	|accueil|vins|france|alsace|alsace	Wolfberger 2016	https://grandsvins.carrefour.fr/product/wolfberger-2016	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935506/vyjayepquki6qznlcxq9.png	
domaine-f-schwach-reflets-de-france-2016	|accueil|vins|france|alsace|alsace	Domaine F. Schwach "Reflets de France" 2016	https://grandsvins.carrefour.fr/product/domaine-f-schwach-reflets-de-france-2016	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935481/zoo7vjecliajohl5ort8.png	
75-aoc-alsace-riesling-bl-constance-muller-rdf-16-c6	|accueil|vins|france|alsace|alsace	Constance Muller Riesling "Reflets de France" 2016	https://grandsvins.carrefour.fr/product/75-aoc-alsace-riesling-bl-constance-muller-rdf-16-c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1515127823/evxc3e4xazlncu20ca1x.png	
la-cave-d-augustin-florent-2016-72725	|accueil|vins|france|alsace|alsace	La Cave d'Augustin Florent 2016	https://grandsvins.carrefour.fr/product/la-cave-d-augustin-florent-2016-72725	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935486/ohon4pedhtljnrqpid6d.png	
chateau-la-borie-2015	|accueil|vins|france|vallée du rhône|côtes du rhône villages	Château La Borie "Cuvée Valpierre" 2015	https://grandsvins.carrefour.fr/product/chateau-la-borie-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935336/rnk3atjolkgxa2mpz13u.png	
blanc-de-blancs-brimoncourt	|accueil|vins|france|champagne|champagne|champagne brut	Brimoncourt Blanc de Blancs	https://grandsvins.carrefour.fr/product/blanc-de-blancs-brimoncourt	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509368311/wxpi8trus6mdqnzmuzpj.png	
les-fiefs-de-campredon-15	|accueil|vins|france|languedoc-roussillon|saint-chinian	Les Fiefs de Campredon 2015	https://grandsvins.carrefour.fr/product/les-fiefs-de-campredon-15	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511877598/v3pe2tdqyugssrfseasn.png	
les-terasses-de-maynard-reflets-de-france-2015	|accueil|vins|france|languedoc-roussillon|saint-chinian	Les Terrasses de Maynard "Reflets de France" 2015	https://grandsvins.carrefour.fr/product/les-terasses-de-maynard-reflets-de-france-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935113/wgdwptuihvj373ymgnbz.png	
col-de-la-serre-blanc-2016	|accueil|vins|france|languedoc-roussillon|saint-chinian	Col de la Serre 2016	https://grandsvins.carrefour.fr/product/col-de-la-serre-blanc-2016	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1515073009/b0iqsl3oerqvjj3sjic3.png	
portugal-alentejo-esperao-reserve-15	|accueil|vins|portugal	Esperào Reserva 2015	https://grandsvins.carrefour.fr/product/portugal-alentejo-esperao-reserve-15	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509289696/v2wfqb1p7dafmsjzdjxn.png	
casa-ferreirinha-papa-figos-2014	|accueil|vins|portugal	Casa Ferreirinha - Papa Figos 2014	https://grandsvins.carrefour.fr/product/casa-ferreirinha-papa-figos-2014	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509092288/csj4bhsk69unqkkplk9o.png	
maverick-breenchens-shiraz-15	|accueil|vins|australie	Maverick Breenchens Shiraz 2015	https://grandsvins.carrefour.fr/product/maverick-breenchens-shiraz-15	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511880298/tmg4rltunj3vk9bwwysc.png	
75-vin-australie-rouge-stump-jump-2012-c6	|accueil|vins|australie	D'Arenberg Stump Jump Grenache Shiraz 2012	https://grandsvins.carrefour.fr/product/75-vin-australie-rouge-stump-jump-2012-c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509092829/bmdxkkyfwcaieazqrxai.png	
75-afs-stellenbosch-rg-warwick-estate-three-cape-ladies-12-c6	|accueil|vins|afrique du sud	Warwick - Three Cape Ladies 2012	https://grandsvins.carrefour.fr/product/75-afs-stellenbosch-rg-warwick-estate-three-cape-ladies-12-c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509095786/lkspqih90dmfvftmqcej.png	
hatenberg-stellenbosch-2015	|accueil|vins|afrique du sud	Hartenberg - Sauvignon Blanc 2015	https://grandsvins.carrefour.fr/product/hatenberg-stellenbosch-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509097960/rzmpcsu0rdjc3pmh8hsx.png	
afrique-du-sud-stellenbosch-rouge-cabernet-sauvignon-shiraz-hartenberg-12-c6	|accueil|vins|afrique du sud	Hartenberg - Cabernet Sauvignon Shiraz 2012	https://grandsvins.carrefour.fr/product/afrique-du-sud-stellenbosch-rouge-cabernet-sauvignon-shiraz-hartenberg-12-c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509096169/ebfdbanf1pab7zjq2gft.png	
sauvignon-blanc-momo-14	|accueil|vins|nouvelle-zélande	Momo Sauvignon Blanc 2014	https://grandsvins.carrefour.fr/product/sauvignon-blanc-momo-14	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511874052/q1tvxkdjjppvybhqcbda.png	
clos-de-los-siete-2013	|accueil|vins|argentine	Clos de los Siete 2013	https://grandsvins.carrefour.fr/product/clos-de-los-siete-2013	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935667/cmir0dxjfus4si6es03i.png	
brancott-estate-2016	|accueil|vins|nouvelle-zélande	Brancott Estate 2016	https://grandsvins.carrefour.fr/product/brancott-estate-2016	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509288938/sfmlm0nlzflqsibmyouu.png	
brancott-estate-13	|accueil|vins|nouvelle-zélande	Brancott Estate 2013	https://grandsvins.carrefour.fr/product/brancott-estate-13	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1510647148/wyubhxqub4lt7noedufs.png	
koonunga-hill-penfolds-chardonnay-15	|accueil|vins|australie	Penfolds Koonunga Hill Chardonnay 2015	https://grandsvins.carrefour.fr/product/koonunga-hill-penfolds-chardonnay-15	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509376584/sv0y0v94cz3djpepsgtt.png	
masi-tupungato-passo-doble-2014	|accueil|vins|argentine	Masi Tupungato Passo Doble 2014	https://grandsvins.carrefour.fr/product/masi-tupungato-passo-doble-2014	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509701442/p5fvcyr4dd9onvpwwikb.png	
penfolds-koonunga-hill-shiraz-cabernet-14	|accueil|vins|australie	Penfolds Koonunga Hill Shiraz Cabernet 2014	https://grandsvins.carrefour.fr/product/penfolds-koonunga-hill-shiraz-cabernet-14	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509368054/zktqb5nxlbp2tomjwwvv.png	
vin-australie-rouge-cab-sauvignon-lindeman-15	|accueil|vins|australie	Lindeman's Bin 45 Cabernet Sauvignon 2015	https://grandsvins.carrefour.fr/product/vin-australie-rouge-cab-sauvignon-lindeman-15	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509383026/h6qo0gvmxlxeubqncxqs.png	
lindemans-bin-50-shiraz-15	|accueil|vins|australie	Lindeman's Bin 50 Shiraz 2015	https://grandsvins.carrefour.fr/product/lindemans-bin-50-shiraz-15	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509380615/ykth18zw3bvuikqlr0ro.png	
bodega-norton-temprano-malbec-15	|accueil|vins|argentine	Bodega Norton - Temprano Malbec 2015	https://grandsvins.carrefour.fr/product/bodega-norton-temprano-malbec-15	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511873210/eweasfhtymghe4y8kms5.png	
75-aoc-portugal-alentejo-rg-herdade-do-peso-coheita-14-c6	|accueil|vins|portugal	Herdade de Peso Coheita 2014	https://grandsvins.carrefour.fr/product/75-aoc-portugal-alentejo-rg-herdade-do-peso-coheita-14-c6	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509377086/omxdbzsh2vufsiyuknzq.png	
quinta-do-cardo-2015	|accueil|vins|portugal	Quinta do Cardo 2015	https://grandsvins.carrefour.fr/product/quinta-do-cardo-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935587/dxpglf5uqaho0tj9b39i.png	
crasto-2015	|accueil|vins|portugal	Crasto 2015 	https://grandsvins.carrefour.fr/product/crasto-2015	-	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509368126/o6gatktsezcmbllfg7x0.png	
